image,label,dataset,is_real
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0854.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0855.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0856.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0857.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0858.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0859.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0860.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0861.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0862.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0863.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0864.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0865.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0866.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0867.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0868.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0869.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0870.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0871.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0872.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0873.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0874.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0875.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0876.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0877.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0878.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0879.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0880.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0881.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0882.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0883.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0884.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0885.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0886.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0887.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0888.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0889.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0890.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0891.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0892.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0893.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0894.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0895.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0896.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0897.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0898.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0899.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0900.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0901.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0902.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0903.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0904.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0905.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0906.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0907.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0908.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0909.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0910.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0911.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0912.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0913.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0914.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0915.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0916.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0917.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0918.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0919.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0920.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0921.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0922.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0923.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0924.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0925.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0926.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0927.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0928.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0929.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0930.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0931.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0932.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0933.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0934.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0935.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0936.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0937.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0938.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0939.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0940.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0941.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0942.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0943.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0944.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0945.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0946.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0947.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0948.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0949.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0950.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0951.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0952.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0953.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0954.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0955.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0956.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0957.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0958.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0959.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0960.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0961.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0962.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0963.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0964.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0965.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0966.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0967.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0968.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0969.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0970.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0971.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0972.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0973.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0974.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0975.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0976.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0977.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0978.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0979.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0980.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0981.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0982.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0983.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0984.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0985.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0986.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0987.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0988.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0989.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0990.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0991.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0992.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0993.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0994.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0995.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0996.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0997.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0998.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_0999.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myeloblast/MYO_1000.tiff,Myeloblast,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myelocyte/MYB_0001.tiff,Myelocyte,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myelocyte/MYB_0002.tiff,Myelocyte,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myelocyte/MYB_0003.tiff,Myelocyte,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myelocyte/MYB_0004.tiff,Myelocyte,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myelocyte/MYB_0005.tiff,Myelocyte,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myelocyte/MYB_0006.tiff,Myelocyte,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myelocyte/MYB_0007.tiff,Myelocyte,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myelocyte/MYB_0008.tiff,Myelocyte,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Myelocyte/MYB_0009.tiff,Myelocyte,matek,1
